Timestamp(ms),Current(uA),D0-D7
69.12,3.095,10000000
69.13,3.051,10000000
69.14,3.051,10000000
69.15,2.964,10000000
69.16,3.051,10000000
69.17,3.051,10000000
69.18,3.007,10000000
69.19,3.095,10000000
69.2,3.139,10000000
69.21,3.139,10000000
69.22,3.095,10000000
69.23,3.095,10000000
69.24,3.139,10000000
69.25,3.051,10000000
69.26,3.051,10000000
69.27,3.007,10000000
69.28,2.832,10000000
69.29,3.051,10000000
69.3,2.92,10000000
69.31,3.095,10000000
69.32,3.051,10000000
69.33,2.876,10000000
69.34,3.051,10000000
69.35,2.964,10000000
69.36,3.051,10000000
69.37,3.007,10000000
69.38,2.92,10000000
69.39,3.051,10000000
69.4,3.051,10000000
69.41,2.964,10000000
69.42,3.007,10000000
69.43,3.139,10000000
69.44,3.007,10000000
69.45,3.095,10000000
69.46,3.227,10000000
69.47,3.095,10000000
69.48,3.183,10000000
69.49,3.139,10000000
69.5,3.095,10000000
69.51,3.051,10000000
69.52,3.183,10000000
69.53,3.095,10000000
69.54,3.139,10000000
69.55,3.095,10000000
69.56,3.139,10000000
69.57,3.007,10000000
69.58,3.139,10000000
69.59,3.139,10000000
69.6,3.139,10000000
69.61,3.139,10000000
69.62,3.095,10000000
69.63,3.139,10000000
69.64,3.139,10000000
69.65,3.095,10000000
69.66,3.139,10000000
69.67,3.051,10000000
69.68,2.92,10000000
69.69,3.051,10000000
69.7,3.139,10000000
69.71,3.007,10000000
69.72,3.139,10000000
69.73,3.051,10000000
69.74,3.095,10000000
69.75,3.007,10000000
69.76,3.051,10000000
69.77,2.964,10000000
69.78,2.876,10000000
69.79,2.92,10000000
69.8,2.964,10000000
69.81,2.92,10000000
69.82,3.007,10000000
69.83,2.964,10000000
69.84,2.964,10000000
69.85,2.876,10000000
69.86,3.007,10000000
69.87,2.964,10000000
69.88,3.183,10000000
69.89,3.007,10000000
69.9,3.007,10000000
69.91,3.139,10000000
69.92,3.095,10000000
69.93,3.095,10000000
69.94,3.007,10000000
69.95,3.095,10000000
69.96,3.095,10000000
69.97,3.051,10000000
69.98,3.139,10000000
69.99,3.095,10000000
70,3.007,10000000
70.01,3.139,10000000
70.02,2.964,10000000
70.03,3.007,10000000
70.04,2.92,10000000
70.05,2.876,10000000
70.06,3.007,10000000
70.07,3.051,10000000
70.08,2.964,10000000
70.09,3.007,10000000
70.1,2.964,10000000
70.11,2.92,10000000
70.12,2.964,10000000
70.13,3.095,10000000
70.14,3.051,10000000
70.15,3.051,10000000
70.16,3.007,10000000
70.17,3.139,10000000
70.18,2.92,10000000
70.19,3.051,10000000
70.2,3.095,10000000
70.21,3.139,10000000
70.22,3.007,10000000
70.23,3.095,10000000
70.24,3.051,10000000
70.25,3.095,10000000
70.26,3.007,10000000
70.27,3.007,10000000
70.28,3.095,10000000
70.29,3.139,10000000
70.3,3.007,10000000
70.31,3.139,10000000
70.32,3.007,10000000
70.33,3.007,10000000
70.34,3.007,10000000
70.35,3.139,10000000
70.36,3.139,10000000
70.37,3.139,10000000
70.38,3.139,10000000
70.39,3.095,10000000
70.4,3.095,10000000
70.41,2.92,10000000
70.42,3.007,10000000
70.43,3.139,10000000
70.44,3.007,10000000
70.45,3.139,10000000
70.46,3.051,10000000
70.47,3.095,10000000
70.48,3.051,10000000
70.49,3.139,10000000
70.5,3.051,10000000
70.51,3.139,10000000
70.52,2.876,10000000
70.53,2.92,10000000
70.54,2.92,10000000
70.55,3.095,10000000
70.56,3.183,10000000
70.57,3.007,10000000
70.58,3.139,10000000
70.59,2.964,10000000
70.6,3.051,10000000
70.61,3.095,10000000
70.62,3.007,10000000
70.63,3.095,10000000
70.64,3.051,10000000
70.65,3.095,10000000
70.66,3.095,10000000
70.67,3.007,10000000
70.68,3.183,10000000
70.69,3.051,10000000
70.7,3.095,10000000
70.71,2.92,10000000
70.72,3.095,10000000
70.73,2.964,10000000
70.74,3.007,10000000
70.75,3.007,10000000
70.76,3.095,10000000
70.77,3.007,10000000
70.78,3.095,10000000
70.79,3.095,10000000
70.8,3.139,10000000
70.81,3.227,10000000
70.82,2.92,10000000
70.83,3.227,10000000
70.84,3.139,10000000
70.85,3.051,10000000
70.86,2.92,10000000
70.87,2.92,10000000
70.88,3.095,10000000
70.89,3.007,10000000
70.9,2.92,10000000
70.91,3.007,10000000
70.92,3.095,10000000
70.93,2.964,10000000
70.94,3.007,10000000
70.95,3.051,10000000
70.96,2.964,10000000
70.97,2.92,10000000
70.98,2.832,10000000
70.99,3.139,10000000
71,3.095,10000000
71.01,3.051,10000000
71.02,2.92,10000000
71.03,3.051,10000000
71.04,3.007,10000000
71.05,3.139,10000000
71.06,3.007,10000000
71.07,3.095,10000000
71.08,3.095,10000000
71.09,3.051,10000000
71.1,2.964,10000000
71.11,3.139,10000000
71.12,3.051,10000000
71.13,3.095,10000000
71.14,3.183,10000000
71.15,3.051,10000000
71.16,3.183,10000000
71.17,3.139,10000000
71.18,3.315,10000000
71.19,3.227,10000000
71.2,3.139,10000000
71.21,3.095,10000000
71.22,3.139,10000000
71.23,3.139,10000000
71.24,3.051,10000000
71.25,3.051,10000000
71.26,3.095,10000000
71.27,2.92,10000000
71.28,3.007,10000000
71.29,3.095,10000000
71.3,3.183,10000000
71.31,2.964,10000000
71.32,3.051,10000000
71.33,3.051,10000000
71.34,2.92,10000000
71.35,2.964,10000000
71.36,2.964,10000000
71.37,3.139,10000000
71.38,3.051,10000000
71.39,2.964,10000000
71.4,3.007,10000000
71.41,3.095,10000000
71.42,2.964,10000000
71.43,2.964,10000000
71.44,2.92,10000000
71.45,3.095,10000000
71.46,2.964,10000000
71.47,3.051,10000000
71.48,3.183,10000000
71.49,3.007,10000000
71.5,3.007,10000000
71.51,3.139,10000000
71.52,2.964,10000000
71.53,3.095,10000000
71.54,2.92,10000000
71.55,2.92,10000000
71.56,2.964,10000000
71.57,3.139,10000000
71.58,3.007,10000000
71.59,2.964,10000000
71.6,3.139,10000000
71.61,3.183,10000000
71.62,3.139,10000000
71.63,3.051,10000000
71.64,3.007,10000000
71.65,2.964,10000000
71.66,2.964,10000000
71.67,3.139,10000000
71.68,2.964,10000000
71.69,2.92,10000000
71.7,3.007,10000000
71.71,3.051,10000000
71.72,3.095,10000000
71.73,2.92,10000000
71.74,3.007,10000000
71.75,3.007,10000000
71.76,3.095,10000000
71.77,3.139,10000000
71.78,3.051,10000000
71.79,3.007,10000000
71.8,3.095,10000000
71.81,3.095,10000000
71.82,2.92,10000000
71.83,3.007,10000000
71.84,3.007,10000000
71.85,3.007,10000000
71.86,2.964,10000000
71.87,2.92,10000000
71.88,3.007,10000000
71.89,2.876,10000000
71.9,3.051,10000000
71.91,3.139,10000000
71.92,3.183,10000000
71.93,3.007,10000000
71.94,3.095,10000000
71.95,3.051,10000000
71.96,3.051,10000000
71.97,3.139,10000000
71.98,3.183,10000000
71.99,2.92,10000000
72,3.051,10000000
72.01,2.876,10000000
72.02,2.832,10000000
72.03,3.051,10000000
72.04,3.095,10000000
72.05,2.964,10000000
72.06,2.964,10000000
72.07,3.139,10000000
72.08,3.095,10000000
72.09,2.964,10000000
72.1,3.095,10000000
72.11,2.92,10000000
72.12,2.964,10000000
72.13,3.007,10000000
72.14,3.007,10000000
72.15,3.095,10000000
72.16,2.964,10000000
72.17,2.832,10000000
72.18,3.227,10000000
72.19,3.051,10000000
72.2,3.051,10000000
72.21,3.095,10000000
72.22,3.359,10000000
72.23,3.139,10000000
72.24,3.095,10000000
72.25,3.051,10000000
72.26,3.095,10000000
72.27,3.139,10000000
72.28,3.051,10000000
72.29,3.007,10000000
72.3,2.92,10000000
72.31,3.007,10000000
72.32,3.051,10000000
72.33,3.095,10000000
72.34,3.095,10000000
72.35,3.051,10000000
72.36,2.964,10000000
72.37,3.227,10000000
72.38,3.183,10000000
72.39,3.051,10000000
72.4,2.964,10000000
72.41,2.92,10000000
72.42,2.964,10000000
72.43,2.964,10000000
72.44,3.095,10000000
72.45,3.007,10000000
72.46,3.007,10000000
72.47,3.095,10000000
72.48,3.139,10000000
72.49,3.139,10000000
72.5,2.964,10000000
72.51,3.095,10000000
72.52,3.139,10000000
72.53,3.007,10000000
72.54,2.964,10000000
72.55,3.095,10000000
72.56,3.051,10000000
72.57,3.051,10000000
72.58,2.876,10000000
72.59,3.007,10000000
72.6,2.964,10000000
72.61,3.051,10000000
72.62,3.007,10000000
72.63,2.92,10000000
72.64,3.139,10000000
72.65,3.007,10000000
72.66,2.92,10000000
72.67,3.051,10000000
72.68,3.139,10000000
72.69,2.964,10000000
72.7,3.051,10000000
72.71,2.92,10000000
72.72,2.92,10000000
72.73,3.051,10000000
72.74,3.007,10000000
72.75,3.095,10000000
72.76,3.095,10000000
72.77,2.876,10000000
72.78,3.051,10000000
72.79,3.007,10000000
72.8,3.095,10000000
72.81,3.095,10000000
72.82,3.183,10000000
72.83,3.095,10000000
72.84,3.139,10000000
72.85,3.183,10000000
72.86,3.227,10000000
72.87,3.183,10000000
72.88,2.964,10000000
72.89,3.051,10000000
72.9,3.095,10000000
72.91,3.051,10000000
72.92,3.139,10000000
72.93,2.832,10000000
72.94,3.007,10000000
72.95,3.139,10000000
72.96,3.139,10000000
72.97,3.095,10000000
72.98,2.92,10000000
72.99,3.095,10000000
73,3.139,10000000
73.01,3.007,10000000
73.02,3.007,10000000
73.03,3.051,10000000
73.04,3.007,10000000
73.05,3.007,10000000
73.06,3.139,10000000
73.07,3.007,10000000
73.08,2.92,10000000
73.09,2.964,10000000
73.1,3.007,10000000
73.11,2.964,10000000
73.12,2.92,10000000
73.13,3.051,10000000
73.14,3.095,10000000
73.15,2.92,10000000
73.16,2.92,10000000
73.17,2.92,10000000
73.18,2.92,10000000
73.19,3.095,10000000
73.2,3.051,10000000
73.21,3.139,10000000
73.22,3.139,10000000
73.23,3.007,10000000
73.24,2.92,10000000
73.25,3.051,10000000
73.26,3.007,10000000
73.27,3.095,10000000
73.28,3.139,10000000
73.29,3.095,10000000
73.3,3.051,10000000
73.31,3.095,10000000
73.32,3.051,10000000
73.33,3.007,10000000
73.34,2.832,10000000
73.35,3.051,10000000
73.36,2.964,10000000
73.37,2.964,10000000
73.38,2.92,10000000
73.39,3.051,10000000
73.4,3.007,10000000
73.41,3.007,10000000
73.42,2.964,10000000
73.43,3.007,10000000
73.44,3.007,10000000
73.45,3.051,10000000
73.46,3.007,10000000
73.47,3.139,10000000
73.48,2.92,10000000
73.49,3.227,10000000
73.5,3.095,10000000
73.51,2.92,10000000
73.52,3.139,10000000
73.53,3.227,10000000
73.54,3.051,10000000
73.55,3.095,10000000
73.56,3.139,10000000
73.57,3.095,10000000
73.58,3.139,10000000
73.59,3.007,10000000
73.6,2.92,10000000
73.61,3.095,10000000
73.62,3.095,10000000
73.63,3.139,10000000
73.64,3.051,10000000
73.65,3.051,10000000
73.66,3.139,10000000
73.67,2.964,10000000
73.68,3.095,10000000
73.69,2.964,10000000
73.7,3.007,10000000
73.71,2.964,10000000
73.72,2.92,10000000
73.73,3.051,10000000
73.74,3.051,10000000
73.75,3.007,10000000
73.76,3.051,10000000
73.77,3.051,10000000
73.78,2.964,10000000
73.79,3.051,10000000
73.8,2.832,10000000
73.81,2.964,10000000
73.82,3.139,10000000
73.83,3.095,10000000
73.84,3.183,10000000
73.85,3.095,10000000
73.86,3.007,10000000
73.87,3.183,10000000
73.88,3.139,10000000
73.89,3.095,10000000
73.9,3.051,10000000
73.91,3.095,10000000
73.92,3.139,10000000
73.93,2.92,10000000
73.94,3.139,10000000
73.95,2.964,10000000
73.96,3.007,10000000
73.97,3.095,10000000
73.98,3.007,10000000
73.99,2.964,10000000
74,3.007,10000000
74.01,3.007,10000000
74.02,2.964,10000000
74.03,3.007,10000000
74.04,3.007,10000000
74.05,2.92,10000000
74.06,3.007,10000000
74.07,3.007,10000000
74.08,3.007,10000000
74.09,3.183,10000000
74.1,3.007,10000000
74.11,2.92,10000000
74.12,3.051,10000000
74.13,3.051,10000000
74.14,3.007,10000000
74.15,3.051,10000000
74.16,3.051,10000000
74.17,3.051,10000000
74.18,2.964,10000000
74.19,3.139,10000000
74.2,3.095,10000000
74.21,3.095,10000000
74.22,2.964,10000000
74.23,3.183,10000000
74.24,2.964,10000000
74.25,3.051,10000000
74.26,2.92,10000000
74.27,2.92,10000000
74.28,2.964,10000000
74.29,2.964,10000000
74.3,2.92,10000000
74.31,3.051,10000000
74.32,2.92,10000000
74.33,3.139,10000000
74.34,2.964,10000000
74.35,2.964,10000000
74.36,3.007,10000000
74.37,3.007,10000000
74.38,3.051,10000000
74.39,3.095,10000000
74.4,2.92,10000000
74.41,3.051,10000000
74.42,3.007,10000000
74.43,3.139,10000000
74.44,3.139,10000000
74.45,3.095,10000000
74.46,3.139,10000000
74.47,3.095,10000000
74.48,3.051,10000000
74.49,3.139,10000000
74.5,2.92,10000000
74.51,2.832,10000000
74.52,3.007,10000000
74.53,2.964,10000000
74.54,3.139,10000000
74.55,3.095,10000000
74.56,3.095,10000000
74.57,2.92,10000000
74.58,3.051,10000000
74.59,3.183,10000000
74.6,2.964,10000000
74.61,3.007,10000000
74.62,3.095,10000000
74.63,3.095,10000000
74.64,3.095,10000000
74.65,2.92,10000000
74.66,2.92,10000000
74.67,3.007,10000000
74.68,3.139,10000000
74.69,3.007,10000000
74.7,3.007,10000000
74.71,3.007,10000000
74.72,3.139,10000000
74.73,2.92,10000000
74.74,3.007,10000000
74.75,2.92,10000000
74.76,2.92,10000000
74.77,2.964,10000000
74.78,3.139,10000000
74.79,2.92,10000000
74.8,2.964,10000000
74.81,2.964,10000000
74.82,3.139,10000000
74.83,3.139,10000000
74.84,2.964,10000000
74.85,2.964,10000000
74.86,3.007,10000000
74.87,2.92,10000000
74.88,3.007,10000000
74.89,2.964,10000000
74.9,3.095,10000000
74.91,3.139,10000000
74.92,3.007,10000000
74.93,2.92,10000000
74.94,2.964,10000000
74.95,3.095,10000000
74.96,3.095,10000000
74.97,3.139,10000000
74.98,2.964,10000000
74.99,3.051,10000000
75,3.007,10000000
75.01,3.051,10000000
75.02,3.051,10000000
75.03,3.051,10000000
75.04,3.139,10000000
75.05,3.007,10000000
75.06,3.007,10000000
75.07,3.051,10000000
75.08,3.139,10000000
75.09,3.051,10000000
75.1,3.139,10000000
75.11,3.007,10000000
75.12,2.92,10000000
75.13,3.007,10000000
75.14,3.095,10000000
75.15,3.095,10000000
75.16,3.007,10000000
75.17,3.139,10000000
75.18,3.095,10000000
75.19,3.095,10000000
75.2,3.095,10000000
75.21,2.964,10000000
75.22,2.92,10000000
75.23,3.051,10000000
75.24,2.964,10000000
75.25,2.964,10000000
75.26,3.007,10000000
75.27,3.051,10000000
75.28,3.051,10000000
75.29,3.095,10000000
75.3,2.832,10000000
75.31,3.051,10000000
75.32,3.007,10000000
75.33,3.051,10000000
75.34,2.832,10000000
75.35,3.007,10000000
75.36,2.964,10000000
75.37,3.183,10000000
75.38,3.183,10000000
75.39,3.315,10000000
75.4,3.139,10000000
75.41,3.139,10000000
75.42,3.007,10000000
75.43,3.227,10000000
75.44,3.139,10000000
75.45,3.095,10000000
75.46,3.095,10000000
75.47,2.92,10000000
75.48,3.007,10000000
75.49,3.007,10000000
75.5,2.92,10000000
75.51,2.92,10000000
75.52,2.92,10000000
75.53,2.92,10000000
75.54,3.007,10000000
75.55,2.964,10000000
75.56,2.92,10000000
75.57,2.92,10000000
75.58,3.095,10000000
75.59,3.007,10000000
75.6,3.139,10000000
75.61,3.183,10000000
75.62,3.051,10000000
75.63,3.139,10000000
75.64,2.964,10000000
75.65,3.139,10000000
75.66,3.139,10000000
75.67,3.007,10000000
75.68,2.964,10000000
75.69,3.139,10000000
75.7,3.007,10000000
75.71,2.876,10000000
75.72,2.92,10000000
75.73,3.007,10000000
75.74,3.007,10000000
75.75,3.051,10000000
75.76,2.964,10000000
75.77,3.051,10000000
75.78,3.007,10000000
75.79,2.964,10000000
75.8,3.095,10000000
75.81,3.139,10000000
75.82,3.139,10000000
75.83,3.095,10000000
75.84,3.139,10000000
75.85,3.139,10000000
75.86,3.051,10000000
75.87,3.095,10000000
75.88,2.964,10000000
75.89,3.139,10000000
75.9,2.964,10000000
75.91,3.051,10000000
75.92,3.007,10000000
75.93,3.007,10000000
75.94,2.832,10000000
75.95,3.051,10000000
75.96,3.139,10000000
75.97,3.095,10000000
75.98,3.139,10000000
75.99,3.051,10000000
76,3.051,10000000
76.01,3.095,10000000
76.02,2.964,10000000
76.03,3.051,10000000
76.04,3.183,10000000
76.05,3.007,10000000
76.06,3.095,10000000
76.07,3.139,10000000
76.08,3.139,10000000
76.09,3.007,10000000
76.1,3.095,10000000
76.11,3.007,10000000
76.12,3.051,10000000
76.13,3.007,10000000
76.14,3.139,10000000
76.15,2.92,10000000
76.16,3.007,10000000
76.17,2.964,10000000
76.18,3.139,10000000
76.19,3.227,10000000
76.2,2.964,10000000
76.21,2.876,10000000
76.22,2.92,10000000
76.23,2.92,10000000
76.24,2.964,10000000
76.25,3.051,10000000
76.26,2.964,10000000
76.27,2.788,10000000
76.28,2.876,10000000
76.29,3.007,10000000
76.3,3.007,10000000
76.31,3.051,10000000
76.32,3.139,10000000
76.33,3.007,10000000
76.34,3.007,10000000
76.35,2.876,10000000
76.36,2.92,10000000
76.37,2.92,10000000
76.38,2.964,10000000
76.39,3.051,10000000
76.4,2.964,10000000
76.41,2.92,10000000
76.42,3.139,10000000
76.43,3.095,10000000
76.44,3.183,10000000
76.45,3.139,10000000
76.46,3.139,10000000
76.47,3.007,10000000
76.48,2.964,10000000
76.49,2.964,10000000
76.5,3.007,10000000
76.51,2.92,10000000
76.52,3.139,10000000
76.53,2.964,10000000
76.54,3.139,10000000
76.55,3.183,10000000
76.56,3.183,10000000
76.57,3.139,10000000
76.58,2.964,10000000
76.59,3.139,10000000
76.6,2.964,10000000
76.61,2.964,10000000
76.62,3.007,10000000
76.63,2.964,10000000
76.64,3.051,10000000
76.65,3.007,10000000
76.66,2.964,10000000
76.67,3.051,10000000
76.68,2.92,10000000
76.69,3.095,10000000
76.7,3.007,10000000
76.71,3.051,10000000
76.72,3.095,10000000
76.73,2.964,10000000
76.74,3.007,10000000
76.75,3.007,10000000
76.76,2.92,10000000
76.77,3.007,10000000
76.78,2.92,10000000
76.79,3.139,10000000
76.8,3.139,10000000
76.81,3.007,10000000
76.82,3.183,10000000
76.83,3.095,10000000
76.84,3.183,10000000
76.85,3.007,10000000
76.86,3.139,10000000
76.87,3.183,10000000
76.88,2.92,10000000
76.89,3.139,10000000
76.9,2.92,10000000
76.91,2.964,10000000
76.92,3.051,10000000
76.93,2.92,10000000
76.94,2.92,10000000
76.95,2.92,10000000
76.96,2.92,10000000
76.97,3.139,10000000
76.98,2.964,10000000
76.99,3.095,10000000
77,3.051,10000000
77.01,3.051,10000000
77.02,2.964,10000000
77.03,2.92,10000000
77.04,2.964,10000000
77.05,3.007,10000000
77.06,2.964,10000000
77.07,2.964,10000000
77.08,3.183,10000000
77.09,3.139,10000000
77.1,2.92,10000000
77.11,2.92,10000000
77.12,3.007,10000000
77.13,2.964,10000000
77.14,2.92,10000000
77.15,2.964,10000000
77.16,2.92,10000000
77.17,3.139,10000000
77.18,2.92,10000000
77.19,3.007,10000000
77.2,2.964,10000000
77.21,3.051,10000000
77.22,2.964,10000000
77.23,3.007,10000000
77.24,3.051,10000000
77.25,3.095,10000000
77.26,3.139,10000000
77.27,2.92,10000000
77.28,3.139,10000000
77.29,3.007,10000000
77.3,3.095,10000000
77.31,3.095,10000000
77.32,3.183,10000000
77.33,3.139,10000000
77.34,3.051,10000000
77.35,3.139,10000000
77.36,2.92,10000000
77.37,3.007,10000000
77.38,3.007,10000000
77.39,3.095,10000000
77.4,2.876,10000000
77.41,3.051,10000000
77.42,3.139,10000000
77.43,3.183,10000000
77.44,3.007,10000000
77.45,3.095,10000000
77.46,3.183,10000000
77.47,3.095,10000000
77.48,3.051,10000000
77.49,2.964,10000000
77.5,3.095,10000000
77.51,2.92,10000000
77.52,2.876,10000000
77.53,3.007,10000000
77.54,3.051,10000000
77.55,2.92,10000000
77.56,3.051,10000000
77.57,3.095,10000000
77.58,3.095,10000000
77.59,3.095,10000000
77.6,3.007,10000000
77.61,3.095,10000000
77.62,3.007,10000000
77.63,2.92,10000000
77.64,3.007,10000000
77.65,3.051,10000000
77.66,3.051,10000000
77.67,3.051,10000000
77.68,3.095,10000000
77.69,2.92,10000000
77.7,3.095,10000000
77.71,2.964,10000000
77.72,2.92,10000000
77.73,3.183,10000000
77.74,2.92,10000000
77.75,3.051,10000000
77.76,3.007,10000000
77.77,3.051,10000000
77.78,2.92,10000000
77.79,2.92,10000000
77.8,3.095,10000000
77.81,3.007,10000000
77.82,3.139,10000000
77.83,2.788,10000000
77.84,3.095,10000000
77.85,2.92,10000000
77.86,3.007,10000000
77.87,3.051,10000000
77.88,3.007,10000000
77.89,2.964,10000000
77.9,2.92,10000000
77.91,2.876,10000000
77.92,3.095,10000000
77.93,2.788,10000000
77.94,3.139,10000000
77.95,3.095,10000000
77.96,3.095,10000000
77.97,3.183,10000000
77.98,3.007,10000000
77.99,3.007,10000000
78,2.876,10000000
78.01,3.007,10000000
78.02,2.964,10000000
78.03,3.007,10000000
78.04,2.876,10000000
78.05,2.876,10000000
78.06,3.095,10000000
78.07,2.92,10000000
78.08,3.183,10000000
78.09,3.139,10000000
78.1,3.007,10000000
78.11,3.271,10000000
78.12,3.183,10000000
78.13,3.227,10000000
78.14,3.183,10000000
78.15,3.139,10000000
78.16,3.051,10000000
78.17,3.095,10000000
78.18,3.051,10000000
78.19,3.051,10000000
78.2,3.007,10000000
78.21,3.007,10000000
78.22,3.051,10000000
78.23,3.051,10000000
78.24,3.007,10000000
78.25,3.095,10000000
78.26,3.007,10000000
78.27,2.964,10000000
78.28,2.876,10000000
78.29,2.92,10000000
78.3,2.832,10000000
78.31,2.964,10000000
78.32,3.095,10000000
78.33,3.139,10000000
78.34,3.051,10000000
78.35,3.051,10000000
78.36,2.964,10000000
78.37,3.095,10000000
78.38,3.007,10000000
78.39,2.92,10000000
78.4,3.051,10000000
78.41,3.007,10000000
78.42,3.007,10000000
78.43,3.007,10000000
78.44,3.183,10000000
78.45,3.183,10000000
78.46,2.964,10000000
78.47,3.051,10000000
78.48,3.139,10000000
78.49,3.051,10000000
78.5,3.051,10000000
78.51,3.007,10000000
78.52,2.964,10000000
78.53,2.92,10000000
78.54,2.964,10000000
78.55,2.92,10000000
78.56,3.139,10000000
78.57,2.964,10000000
78.58,2.964,10000000
78.59,2.92,10000000
78.6,2.964,10000000
78.61,2.964,10000000
78.62,2.964,10000000
78.63,2.92,10000000
78.64,3.051,10000000
78.65,2.92,10000000
78.66,3.007,10000000
78.67,3.051,10000000
78.68,3.139,10000000
78.69,3.007,10000000
78.7,2.964,10000000
78.71,3.007,10000000
78.72,3.051,10000000
78.73,3.095,10000000
78.74,3.139,10000000
78.75,3.007,10000000
78.76,3.007,10000000
78.77,3.051,10000000
78.78,2.964,10000000
78.79,3.007,10000000
78.8,3.051,10000000
78.81,3.095,10000000
78.82,3.051,10000000
78.83,3.139,10000000
78.84,3.139,10000000
78.85,3.183,10000000
78.86,3.139,10000000
78.87,3.227,10000000
78.88,3.051,10000000
78.89,3.095,10000000
78.9,3.095,10000000
78.91,3.051,10000000
78.92,3.051,10000000
78.93,3.139,10000000
78.94,2.92,10000000
78.95,2.876,10000000
78.96,2.92,10000000
78.97,3.007,10000000
78.98,3.007,10000000
78.99,3.051,10000000
79,2.964,10000000
79.01,2.964,10000000
79.02,2.832,10000000
79.03,2.964,10000000
79.04,3.007,10000000
79.05,3.007,10000000
79.06,2.92,10000000
79.07,2.92,10000000
79.08,3.007,10000000
79.09,2.92,10000000
79.1,2.92,10000000
79.11,3.139,10000000
79.12,3.051,10000000
79.13,2.964,10000000
79.14,3.051,10000000
79.15,3.007,10000000
79.16,2.832,10000000
79.17,2.964,10000000
